,genelength,GCcontent,Gcontent,Acontent
Zm00001eb352570_T001,609,74.05582922824301,36.28899835796388,12.807881773399016
Zm00001eb332230_T001,219,46.118721461187214,25.11415525114155,31.05022831050228
Zm00001eb367750_T001,1206,52.48756218905473,27.031509121061358,26.036484245439468
Zm00001eb354250_T003,2958,69.91210277214334,33.80662609871535,17.81609195402299
Zm00001eb357880_T001,249,58.63453815261044,22.08835341365462,16.06425702811245
Zm00001eb357120_T002,1248,67.70833333333334,32.29166666666667,17.548076923076923
Zm00001eb356850_T001,1806,44.13067552602436,24.363233665559246,28.516057585825028
Zm00001eb367300_T001,702,69.37321937321937,38.17663817663818,17.663817663817664
Zm00001eb363270_T001,3144,64.91730279898219,33.17430025445292,18.479643765903308
Zm00001eb347100_T001,636,70.12578616352201,35.37735849056604,13.050314465408805
Zm00001eb338190_T002,1221,53.07125307125307,25.552825552825553,23.25962325962326
Zm00001eb354300_T001,1119,47.810545129579985,23.949955317247543,25.46916890080429
Zm00001eb357680_T001,1695,53.74631268436578,26.194690265486724,23.421828908554573
Zm00001eb362280_T001,438,66.66666666666666,44.29223744292237,26.027397260273972
Zm00001eb366770_T001,744,70.96774193548387,33.33333333333333,15.456989247311828
Zm00001eb347220_T001,387,46.51162790697674,26.873385012919897,31.266149870801037
Zm00001eb356610_T001,2340,51.92307692307693,27.17948717948718,25.940170940170944
Zm00001eb369640_T001,1131,66.57824933687002,35.278514588859416,18.30238726790451
Zm00001eb370140_T001,1086,57.182320441988956,32.32044198895028,22.007366482504604
Zm00001eb354990_T001,360,75.83333333333333,35.55555555555556,12.777777777777777
Zm00001eb339010_T001,2439,49.07749077490775,22.919229192291922,25.707257072570727
Zm00001eb335340_T001,2571,54.64799688837029,27.49902761571373,23.998444185141967
Zm00001eb357650_T001,1488,60.68548387096774,26.478494623655912,18.010752688172044
Zm00001eb339500_T001,3024,65.93915343915344,31.580687830687832,16.89814814814815
Zm00001eb367080_T001,699,49.78540772532189,27.32474964234621,23.17596566523605
Zm00001eb366870_T001,447,69.57494407158836,38.702460850111855,15.212527964205815
Zm00001eb355200_T001,510,64.11764705882354,30.0,17.647058823529413
Zm00001eb344350_T001,420,47.38095238095238,25.476190476190474,27.142857142857142
Zm00001eb339060_T001,675,65.03703703703704,33.77777777777778,16.88888888888889
Zm00001eb339100_T001,624,49.83974358974359,28.044871794871796,26.76282051282051
Zm00001eb350150_T001,1161,67.95865633074936,33.76399655469423,18.6046511627907
Zm00001eb343020_T001,648,71.91358024691358,36.11111111111111,14.19753086419753
Zm00001eb344770_T001,2646,70.0302343159486,34.35374149659864,14.928193499622072
Zm00001eb354830_T001,1944,53.755144032921805,30.04115226337449,23.405349794238685
Zm00001eb358370_T001,1938,73.63261093911248,36.01651186790505,13.157894736842104
Zm00001eb339990_T001,678,74.48377581120944,39.38053097345133,11.35693215339233
Zm00001eb357020_T001,2262,67.02033598585324,32.93545534924846,18.61184792219275
Zm00001eb368150_T001,1347,59.094283593170005,26.57757980697847,17.743132887899034
Zm00001eb352690_T001,366,45.3551912568306,27.049180327868854,27.322404371584703
Zm00001eb357270_T002,1179,43.08736217133164,25.275657336726038,30.195080576759963
Zm00001eb350330_T002,1413,46.28450106157113,22.929936305732486,26.53927813163482
Zm00001eb351110_T001,390,77.17948717948718,40.51282051282051,10.0
Zm00001eb348310_T001,603,69.15422885572139,30.18242122719735,17.91044776119403
Zm00001eb335070_T001,984,55.58943089430895,27.947154471544717,23.882113821138212
Zm00001eb347400_T001,1254,52.71132376395534,28.4688995215311,22.567783094098885
Zm00001eb354270_T002,645,63.565891472868216,33.02325581395349,21.3953488372093
Zm00001eb366260_T001,846,43.97163120567376,21.86761229314421,29.432624113475175
Zm00001eb365640_T001,1200,43.666666666666664,21.916666666666668,26.333333333333332
Zm00001eb369480_T001,2115,51.77304964539007,26.85579196217494,26.28841607565012
Zm00001eb359610_T001,552,68.65942028985508,31.34057971014493,16.1231884057971
Zm00001eb360540_T003,1062,43.22033898305085,22.22222222222222,24.105461393596986
Zm00001eb333360_T001,1017,52.99901671583087,28.908554572271388,21.533923303834808
Zm00001eb367680_T001,1119,69.25826630920466,33.958891867739055,15.013404825737265
Zm00001eb368510_T001,1242,75.0402576489533,37.52012882447665,12.157809983896941
Zm00001eb348460_T001,900,61.22222222222222,30.555555555555557,18.22222222222222
Zm00001eb346260_T001,2859,46.62469394893319,24.72892619797132,27.52710738020287
Zm00001eb356060_T001,621,64.09017713365539,34.78260869565217,23.832528180354267
Zm00001eb359890_T001,171,43.859649122807014,25.730994152046783,28.07017543859649
Zm00001eb364640_T001,1575,47.42857142857143,24.761904761904763,24.634920634920636
Zm00001eb351020_T003,708,54.23728813559322,27.82485875706215,20.76271186440678
Zm00001eb359970_T002,1437,57.82881002087683,25.12178148921364,20.180932498260265
Zm00001eb348340_T001,837,68.45878136200717,35.722819593787335,17.562724014336915
Zm00001eb362360_T001,1491,52.24681421864521,25.486250838363517,23.608316566063046
Zm00001eb368160_T001,2232,70.51971326164875,32.482078853046595,12.8584229390681
Zm00001eb361980_T001,3189,52.71244904358733,26.654123549702103,24.804013797428663
Zm00001eb336800_T002,513,53.99610136452242,31.968810916179336,28.26510721247563
Zm00001eb354060_T001,630,37.93650793650794,22.22222222222222,39.36507936507937
Zm00001eb352970_T001,447,79.41834451901566,45.63758389261745,10.51454138702461
Zm00001eb332270_T001,783,64.36781609195403,20.434227330779056,18.007662835249043
Zm00001eb347440_T001,639,67.13615023474179,29.107981220657276,17.84037558685446
Zm00001eb343250_T001,279,51.971326164874554,31.54121863799283,28.673835125448026
Zm00001eb343650_T001,756,63.888888888888886,24.33862433862434,16.534391534391535
Zm00001eb348880_T001,492,54.47154471544715,23.3739837398374,27.64227642276423
Zm00001eb344290_T001,228,65.35087719298247,36.40350877192983,21.052631578947366
Zm00001eb348080_T001,2301,44.24163407214255,25.684485006518905,32.551064754454586
Zm00001eb367030_T001,354,53.672316384180796,25.423728813559322,21.1864406779661
Zm00001eb332940_T001,228,55.70175438596491,35.96491228070175,30.263157894736842
Zm00001eb357870_T001,330,66.06060606060606,46.96969696969697,20.606060606060606
Zm00001eb344600_T001,765,74.11764705882354,34.77124183006536,15.686274509803921
Zm00001eb350850_T001,387,62.273901808785524,22.22222222222222,17.31266149870801
Zm00001eb343610_T001,897,50.94760312151616,26.867335562987737,25.64102564102564
Zm00001eb354460_T001,570,58.77192982456141,24.912280701754387,20.701754385964914
Zm00001eb347230_T001,780,53.84615384615385,24.358974358974358,27.17948717948718
Zm00001eb340430_T001,1089,65.47291092745638,28.650137741046834,19.00826446280992
Zm00001eb334080_T004,2364,54.52622673434856,27.115059221658207,26.39593908629442
Zm00001eb350590_T003,750,52.13333333333333,26.666666666666668,20.266666666666666
Zm00001eb365590_T001,1668,63.66906474820144,29.676258992805753,16.72661870503597
Zm00001eb345980_T001,444,66.44144144144144,32.207207207207205,18.91891891891892
Zm00001eb350700_T001,915,54.09836065573771,25.683060109289617,20.21857923497268
Zm00001eb344500_T002,1167,44.987146529562985,23.82176520994002,25.449871465295633
Zm00001eb366880_T001,1632,65.31862745098039,32.47549019607843,19.485294117647058
Zm00001eb362170_T001,765,68.75816993464052,30.45751633986928,13.202614379084968
Zm00001eb366610_T005,1068,49.250936329588015,27.340823970037455,28.46441947565543
Zm00001eb371240_T002,2007,56.90084703537618,25.909317389138014,20.677628300946687
Zm00001eb347630_T001,291,69.41580756013745,31.615120274914087,14.432989690721648
Zm00001eb360570_T002,756,74.20634920634922,34.25925925925926,14.417989417989418
Zm00001eb341880_T001,342,42.69005847953216,22.807017543859647,27.77777777777778
Zm00001eb342280_T002,1776,65.42792792792793,30.574324324324326,15.70945945945946
Zm00001eb363050_T005,648,51.388888888888886,29.78395061728395,26.080246913580247
Zm00001eb337270_T001,690,71.8840579710145,35.507246376811594,15.36231884057971
Zm00001eb346450_T001,609,72.08538587848933,32.18390804597701,12.97208538587849
Zm00001eb350020_T001,276,63.76811594202898,27.536231884057973,17.753623188405797
Zm00001eb355450_T001,711,62.16596343178622,32.63009845288326,21.518987341772153
Zm00001eb358290_T002,2064,47.189922480620154,25.532945736434108,30.13565891472868
Zm00001eb369190_T004,1479,51.25084516565247,26.30155510480054,25.895875591615958
Zm00001eb342430_T002,1218,54.10509031198686,29.88505747126437,23.23481116584565
Zm00001eb337580_T001,441,44.89795918367347,24.71655328798186,26.53061224489796
Zm00001eb334920_T001,1209,57.48552522746071,25.971877584780813,19.602977667493796
Zm00001eb367850_T001,372,69.35483870967742,22.849462365591396,14.24731182795699
Zm00001eb346880_T001,618,63.26860841423948,31.06796116504854,20.22653721682848
Zm00001eb348040_T001,972,67.90123456790124,37.4485596707819,21.39917695473251
Zm00001eb369920_T001,756,52.116402116402114,26.190476190476193,23.809523809523807
Zm00001eb332970_T001,690,54.637681159420296,30.289855072463766,21.15942028985507
Zm00001eb334290_T002,1581,45.41429475015813,24.161922833649587,28.20999367488931
Zm00001eb335210_T001,309,59.8705501618123,26.537216828478964,21.035598705501616
Zm00001eb332630_T001,432,57.407407407407405,27.77777777777778,23.84259259259259
Zm00001eb369680_T002,1386,63.708513708513706,32.900432900432904,21.5007215007215
Zm00001eb345130_T002,2652,46.68174962292609,25.37707390648567,27.036199095022624
Zm00001eb359180_T001,381,60.367454068241464,33.33333333333333,22.30971128608924
Zm00001eb351080_T001,729,61.865569272976686,31.001371742112482,20.85048010973937
Zm00001eb335280_T001,321,61.99376947040498,29.906542056074763,18.69158878504673
Zm00001eb352700_T002,1263,70.78384798099762,38.71733966745843,14.489311163895488
Zm00001eb340350_T001,3582,42.238972640982695,23.33891680625349,27.694025683975433
Zm00001eb368620_T001,525,72.57142857142857,34.66666666666667,16.0
Zm00001eb362630_T001,1680,71.42857142857143,31.30952380952381,12.738095238095237
Zm00001eb355170_T001,885,64.18079096045197,28.587570621468927,16.610169491525422
Zm00001eb363200_T001,1494,54.48460508701473,31.32530120481928,22.623828647925034
Zm00001eb368550_T001,714,55.32212885154062,26.05042016806723,20.588235294117645
Zm00001eb333990_T001,870,44.827586206896555,26.436781609195403,32.18390804597701
Zm00001eb350670_T001,510,63.725490196078425,30.0,23.52941176470588
Zm00001eb336870_T001,1728,61.22685185185185,31.307870370370374,19.270833333333336
Zm00001eb367930_T001,225,69.77777777777779,41.77777777777778,16.0
Zm00001eb350520_T001,705,44.680851063829785,24.113475177304963,29.219858156028366
Zm00001eb340800_T001,714,51.540616246498594,24.649859943977592,26.05042016806723
Zm00001eb347610_T001,1278,67.37089201877934,31.37715179968701,16.666666666666664
Zm00001eb350060_T001,447,40.044742729306485,22.371364653243848,37.8076062639821
Zm00001eb365760_T001,951,49.42166140904311,25.86750788643533,29.863301787592007
Zm00001eb343060_T001,384,71.35416666666666,34.11458333333333,14.84375
Zm00001eb349600_T001,1122,65.68627450980392,34.67023172905526,17.647058823529413
Zm00001eb341450_T004,513,44.639376218323584,23.976608187134502,28.84990253411306
Zm00001eb338940_T001,978,71.77914110429448,37.73006134969325,15.541922290388548
Zm00001eb361540_T001,357,67.50700280112045,29.971988795518207,16.80672268907563
Zm00001eb358830_T001,288,47.56944444444444,22.22222222222222,26.38888888888889
Zm00001eb367110_T001,1425,71.15789473684211,36.771929824561404,13.894736842105262
Zm00001eb333930_T001,258,47.286821705426355,27.131782945736433,26.356589147286826
Zm00001eb349100_T001,249,51.80722891566265,27.710843373493976,22.08835341365462
Zm00001eb359880_T001,351,39.31623931623932,23.931623931623932,33.61823361823362
Zm00001eb336480_T001,1260,53.888888888888886,28.333333333333332,23.253968253968253
Zm00001eb363090_T001,1296,51.388888888888886,25.308641975308642,27.083333333333332
Zm00001eb341460_T001,282,63.829787234042556,31.560283687943265,19.148936170212767
Zm00001eb359700_T001,384,45.83333333333333,26.5625,29.947916666666668
Zm00001eb352320_T001,645,37.36434108527132,19.069767441860467,32.55813953488372
Zm00001eb369000_T001,621,73.59098228663447,40.74074074074074,12.238325281803544
Zm00001eb341130_T001,420,59.04761904761905,24.761904761904763,16.666666666666664
Zm00001eb368960_T001,1656,48.731884057971016,20.591787439613526,27.113526570048307
Zm00001eb363860_T001,2079,44.68494468494468,24.434824434824435,28.13852813852814
Zm00001eb350030_T002,1452,74.0358126721763,37.327823691460054,13.292011019283748
Zm00001eb345110_T001,1671,45.90065828845003,23.518850987432675,32.31597845601436
Zm00001eb344840_T001,642,54.51713395638629,28.971962616822427,23.98753894080997
Zm00001eb356090_T001,3978,45.751633986928105,24.56008044243338,25.691302161890395
Zm00001eb343270_T002,2781,56.67026249550522,27.040632865875587,19.561308881697233
Zm00001eb343290_T002,1563,48.30454254638516,27.319257837492,25.591810620601407
Zm00001eb354420_T001,1419,54.54545454545454,29.809725158562365,22.41014799154334
Zm00001eb359520_T001,948,54.008438818565395,25.738396624472575,25.0
Zm00001eb347590_T003,2004,39.72055888223553,23.003992015968063,35.32934131736527
Zm00001eb361420_T001,399,49.122807017543856,24.31077694235589,26.81704260651629
Zm00001eb361970_T003,723,53.38865836791148,23.513139695712308,19.64038727524205
Zm00001eb345420_T002,1290,45.65891472868217,25.348837209302328,28.217054263565895
Zm00001eb354240_T002,2751,53.50781533987641,30.207197382769902,23.882224645583424
Zm00001eb339290_T001,2793,46.97457930540637,23.451485857500895,27.819548872180448
Zm00001eb341790_T002,1836,41.448801742919386,21.13289760348584,33.44226579520697
Zm00001eb367660_T002,1203,54.1978387364921,27.015793848711557,23.524522028262677
Zm00001eb336960_T001,579,79.62003454231433,40.932642487046635,10.189982728842832
Zm00001eb336740_T004,2010,49.601990049751244,25.82089552238806,26.865671641791046
Zm00001eb354630_T001,495,52.323232323232325,25.656565656565654,22.828282828282827
Zm00001eb336550_T001,570,48.07017543859649,26.14035087719298,26.14035087719298
Zm00001eb334800_T002,792,53.15656565656566,29.040404040404038,23.737373737373737
Zm00001eb333600_T001,357,69.46778711484593,33.61344537815126,16.246498599439775
Zm00001eb332720_T001,1440,59.02777777777778,27.013888888888886,16.458333333333332
Zm00001eb352530_T001,1389,56.299496040316775,29.805615550755938,23.542116630669547
Zm00001eb356370_T001,504,57.936507936507944,30.357142857142854,23.015873015873016
Zm00001eb362520_T003,1254,44.577352472089316,21.5311004784689,27.990430622009573
Zm00001eb344340_T001,1089,56.473829201101935,28.92561983471074,20.752984389348025
Zm00001eb352080_T001,447,52.57270693512305,23.48993288590604,24.60850111856823
Zm00001eb342840_T001,1248,57.61217948717948,27.48397435897436,20.673076923076923
Zm00001eb369200_T001,396,74.74747474747475,31.565656565656564,7.3232323232323235
Zm00001eb360290_T002,603,58.043117744610285,29.35323383084577,23.217247097844112
Zm00001eb358970_T001,1539,50.812215724496426,30.084470435347626,25.21117608836907
Zm00001eb351560_T001,1302,53.533026113671276,26.26728110599078,24.88479262672811
Zm00001eb334960_T001,1830,50.1639344262295,26.557377049180324,23.770491803278688
Zm00001eb366680_T001,819,69.1086691086691,29.914529914529915,15.873015873015872
Zm00001eb334950_T002,933,47.05251875669882,26.79528403001072,30.653804930332264
Zm00001eb363440_T001,342,59.06432748538012,30.701754385964914,21.637426900584796
Zm00001eb364830_T001,636,65.25157232704403,32.54716981132076,23.58490566037736
Zm00001eb344980_T001,1341,68.68008948545862,34.899328859060404,15.212527964205815
Zm00001eb345720_T001,804,50.62189054726368,27.363184079601986,24.129353233830848
Zm00001eb349400_T001,297,67.67676767676768,26.262626262626267,15.488215488215488
Zm00001eb364110_T001,948,71.20253164556962,32.70042194092827,17.932489451476794
Zm00001eb368130_T001,1194,58.37520938023451,28.97822445561139,23.19932998324958
Zm00001eb359340_T001,1107,64.04697380307137,29.629629629629626,18.066847335140018
Zm00001eb340030_T001,333,66.36636636636636,45.34534534534534,23.723723723723726
Zm00001eb355410_T002,978,62.372188139059304,32.0040899795501,20.449897750511248
Zm00001eb370740_T001,693,61.471861471861466,25.396825396825395,18.47041847041847
Zm00001eb351720_T001,546,51.098901098901095,26.73992673992674,26.190476190476193
Zm00001eb338130_T001,504,47.22222222222222,26.190476190476193,30.357142857142854
Zm00001eb342910_T001,774,75.83979328165374,35.400516795865634,12.144702842377262
